"priority","unit","image_name","asset_path","finding"
"review","legal-documents","binding.avif","/word-images/legal-documents/binding.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","complaint.avif","/word-images/legal-documents/complaint.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","summons.avif","/word-images/legal-documents/summons.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","subpoena.avif","/word-images/legal-documents/subpoena.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","motion.avif","/word-images/legal-documents/motion.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","brief.avif","/word-images/legal-documents/brief.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","petition.avif","/word-images/legal-documents/petition.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","order.avif","/word-images/legal-documents/order.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","injunction.avif","/word-images/legal-documents/injunction.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","warrant.avif","/word-images/legal-documents/warrant.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","indictment.avif","/word-images/legal-documents/indictment.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","will.avif","/word-images/legal-documents/will.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","trust.avif","/word-images/legal-documents/trust.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","power-of-attorney.avif","/word-images/legal-documents/power-of-attorney.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","living-will.avif","/word-images/legal-documents/living-will.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","deed.avif","/word-images/legal-documents/deed.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","title.avif","/word-images/legal-documents/title.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","lease.avif","/word-images/legal-documents/lease.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","prenuptial.avif","/word-images/legal-documents/prenuptial.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","divorce-decree.avif","/word-images/legal-documents/divorce-decree.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","adoption-papers.avif","/word-images/legal-documents/adoption-papers.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","patent.avif","/word-images/legal-documents/patent.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","trademark.avif","/word-images/legal-documents/trademark.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","copyright.avif","/word-images/legal-documents/copyright.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","license.avif","/word-images/legal-documents/license.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","nda.avif","/word-images/legal-documents/nda.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","non-compete.avif","/word-images/legal-documents/non-compete.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","partnership-agreement.avif","/word-images/legal-documents/partnership-agreement.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","articles-of-incorporation.avif","/word-images/legal-documents/articles-of-incorporation.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","bylaws.avif","/word-images/legal-documents/bylaws.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","operating-agreement.avif","/word-images/legal-documents/operating-agreement.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","map.avif","/word-images/maps-navigation/map.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","legend.avif","/word-images/maps-navigation/legend.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","scale.avif","/word-images/maps-navigation/scale.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","compass-rose.avif","/word-images/maps-navigation/compass-rose.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","grid.avif","/word-images/maps-navigation/grid.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","maps-navigation","coordinates.avif","/word-images/maps-navigation/coordinates.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
